CODCNSLDD,CODIGO,SEEKVIV,CODVIV,CICLO
15 11  1000080000000056,800,15 11  1800,000000010328,1
15 11  1000080000000056,801,15 11  1801,000000010329,1
15 11  1000080000000056,802,15 11  1802,000000010330,1
15 11  1000080000000056,803,15 11  1803,000000010331,1
15 11  1000080000000056,804,15 11  1804,000000010332,1
15 11  1000080000000056,805,15 11  1805,000000010333,1
15 11  1000080000000056,808,15 11  1808,000000010334,1
15 11  1000080000000056,810,15 11  1810,000000010335,1
15 11  1000080000000056,811,15 11  1811,000000010336,1
15 11  1000080000000056,812,15 11  1812,000000010337,1
15 11  1000080000000056,813,15 11  1813,000000010338,1
15 11  1000080000000056,814,15 11  1814,000000010339,1
15 11  1000080000000056,815,15 11  1815,000000010340,1
15 11  1000080000000056,816,15 11  1816,000000010341,1
15 11  1000080000000056,817,15 11  1817,000000010342,1
15 11  1000080000000056,818,15 11  1818,000000010343,1
15 11  1000080000000056,819,15 11  1819,000000010344,1
15 11  1000080000000056,820,15 11  1820,000000010345,1
15 11  1000080000000056,821,15 11  1821,000000010346,1
15 11  1000080000000056,822,15 11  1822,000000010347,1
15 11  1000080000000056,824,15 11  1824,000000010348,1
15 11  1000080000000056,825,15 11  1825,000000010349,1
15 11  1000080000000056,826,15 11  1826,000000010350,1
15 11  1000080000000056,827,15 11  1827,000000010351,1
15 11  1000080000000056,828,15 11  1828,000000010352,1
15 11  1000080000000056,829,15 11  1829,000000010353,1
15 11  1000080000000056,830,15 11  1830,000000010354,1
15 11  1000080000000056,831,15 11  1831,000000010355,1
15 11  1000080000000056,832,15 11  1832,000000010356,1
15 11  1000080000000056,833,15 11  1833,000000010357,1
15 11  1000080000000056,834,15 11  1834,000000010358,1
15 11  1000080000000056,835,15 11  1835,000000010359,1
15 11  1000080000000056,836,15 11  1836,000000010360,1
15 11  1000070000000055,505,15 11  1505,10361,1
53 3   1000360000000012,8,53 3   18,000000011184,1
53 3   1000360000000012,12,53 3   112,000000011185,1
53 3   1000360000000012,15,53 3   115,000000011186,1
53 3   1000360000000012,18,53 3   118,000000011187,1
53 3   1000360000000012,20,53 3   120,000000011188,1
53 3   1000360000000012,21,53 3   121,000000011189,1
53 3   1000360000000012,23,53 3   123,000000011190,1
53 3   1000360000000012,27,53 3   127,000000011191,1
53 3   1000360000000012,29,53 3   129,000000011192,1
53 3   1000360000000012,30,53 3   130,000000011193,1
53 3   1000360000000012,32,53 3   132,000000011194,1
53 3   1000360000000012,33,53 3   133,000000011195,1
53 3   1000360000000012,39,53 3   139,000000011196,1
53 3   1000360000000012,41,53 3   141,000000011197,1
53 3   1000360000000012,42,53 3   142,000000011198,1
53 3   1000360000000012,44,53 3   144,000000011199,1
53 3   1000360000000012,45,53 3   145,000000011200,1
53 3   1000360000000012,48,53 3   148,000000011201,1
53 3   1000360000000012,50,53 3   150,000000011202,1
53 3   1000360000000012,53,53 3   153,000000011203,1
53 3   1000360000000012,54,53 3   154,000000011204,1
53 3   1000360000000012,60,53 3   160,000000011205,1
53 3   1000360000000012,73,53 3   173,000000011206,1
53 3   1000360000000012,79,53 3   179,000000011207,1
53 3   1000360000000012,80,53 3   180,000000011208,1
53 3   1000360000000012,85,53 3   185,000000011209,1
53 4   1000360000000005,4,53 4   14,000000011225,1
53 4   1000360000000005,5,53 4   15,000000011226,1
53 4   1000360000000005,8,53 4   18,000000011227,1
53 4   1000360000000005,9,53 4   19,000000011228,1
53 4   1000360000000005,10,53 4   110,000000011229,1
53 4   1000360000000005,11,53 4   111,000000011230,1
53 4   1000360000000005,14,53 4   114,000000011231,1
53 4   1000360000000005,16,53 4   116,000000011232,1
53 4   1000360000000005,22,53 4   122,000000011233,1
53 4   1000360000000005,24,53 4   124,000000011234,1
53 4   1000360000000005,29,53 4   129,000000011235,1
53 4   1000360000000005,30,53 4   130,000000011236,1
53 4   1000360000000005,31,53 4   131,000000011237,1
53 4   1000360000000005,33,53 4   133,000000011238,1
53 2   1000360000000004,3,53 2   13,000000011246,1
53 2   1000360000000004,4,53 2   14,000000011247,1
53 2   1000360000000004,6,53 2   16,000000011248,1
53 2   1000360000000004,8,53 2   18,000000011249,1
53 2   1000360000000004,9,53 2   19,000000011250,1
53 2   1000360000000004,12,53 2   112,000000011251,1
53 2   1000360000000004,15,53 2   115,000000011252,1
53 2   1000360000000004,18,53 2   118,000000011253,1
53 2   1000360000000004,19,53 2   119,000000011254,1
53 2   1000360000000004,20,53 2   120,000000011255,1
53 2   1000360000000004,26,53 2   126,000000011256,1
53 1   1000360000000038,22,53 1   122,000000011262,1
53 1   1000360000000038,45,53 1   145,000000011263,1
53 1   1000360000000038,65,53 1   165,000000011264,1
53 1   1000360000000038,87,53 1   187,000000011265,1
53 1   1000360000000038,93,53 1   193,000000011266,1
53 1   1000360000000038,99,53 1   199,000000011267,1
53 1   1000360000000038,111,53 1   1111,000000011268,1
53 1   1000360000000038,114,53 1   1114,000000011269,1
53 1   1000360000000038,123,53 1   1123,000000011270,1
53 1   1000360000000038,130,53 1   1130,000000011271,1
53 1   1000360000000038,134,53 1   1134,000000011272,1
53 1   1000360000000038,135,53 1   1135,000000011273,1
53 1   1000360000000038,142,53 1   1142,000000011274,1
53 1   1000360000000038,145,53 1   1145,000000011275,1
53 1   1000360000000038,147,53 1   1147,000000011276,1
53 1   1000360000000038,152,53 1   1152,000000011277,1
53 1   1000360000000038,161,53 1   1161,000000011278,1
53 1   1000360000000038,163,53 1   1163,000000011279,1
53 1   1000360000000038,172,53 1   1172,000000011280,1
53 1   1000360000000038,175,53 1   1175,000000011281,1
53 1   1000360000000038,178,53 1   1178,000000011282,1
53 1   1000360000000038,179,53 1   1179,000000011283,1
53 1   1000360000000038,180,53 1   1180,000000011284,1
53 1   1000360000000038,192,53 1   1192,000000011285,1
53 1   1000360000000038,195,53 1   1195,000000011286,1
53 1   1000360000000038,196,53 1   1196,000000011287,1
53 1   1000360000000038,201,53 1   1201,000000011288,1
53 1   1000360000000038,203,53 1   1203,000000011289,1
53 1   1000360000000038,204,53 1   1204,000000011290,1
53 1   1000360000000038,207,53 1   1207,000000011291,1
53 1   1000360000000038,211,53 1   1211,000000011292,1
53 1   1000360000000038,214,53 1   1214,000000011293,1
53 1   1000360000000038,218,53 1   1218,000000011294,1
53 1   1000360000000038,219,53 1   1219,000000011295,1
11332  1000300000000010,5,11332  15,000000011372,1
11332  1000300000000010,6,11332  16,000000011373,1
11332  1000300000000010,16,11332  116,000000011374,1
11332  1000300000000010,21,11332  121,000000011375,1
11332  1000300000000010,32,11332  132,000000011376,1
11332  1000300000000010,45,11332  145,000000011377,1
11397  1000320000000016,6,11397  16,000000011408,1
11397  1000320000000016,14,11397  114,000000011409,1
11397  1000320000000016,15,11397  115,000000011410,1
11397  1000320000000016,44,11397  144,000000011411,1
11397  1000320000000016,61,11397  161,000000011412,1
11397  1000320000000016,72,11397  172,000000011413,1
11334  1000310000000016,6,11334  16,000000011444,1
11334  1000310000000016,8,11334  18,000000011445,1
11334  1000310000000016,18,11334  118,000000011446,1
11334  1000310000000016,23,11334  123,000000011447,1
11334  1000310000000016,24,11334  124,000000011448,1
11334  1000310000000016,38,11334  138,000000011449,1
11334  1000310000000016,43,11334  143,000000011450,1
11334  1000310000000016,44,11334  144,000000011451,1
11334  1000310000000016,45,11334  145,000000011452,1
11334  1000310000000016,49,11334  149,000000011453,1
11334  1000310000000016,69,11334  169,000000011454,1
11334  1000310000000016,75,11334  175,000000011455,1
11334  1000310000000016,83,11334  183,000000011456,1
11334  1000310000000016,95,11334  195,000000011457,1
113103 1000310000000011,3,113103 13,000000011526,1
113103 1000310000000011,8,113103 18,000000011527,1
113103 1000310000000011,11,113103 111,000000011528,1
113103 1000310000000011,13,113103 113,000000011529,1
113103 1000310000000011,14,113103 114,000000011530,1
113103 1000310000000011,15,113103 115,000000011531,1
113103 1000310000000011,18,113103 118,000000011532,1
113103 1000310000000011,20,113103 120,000000011533,1
113103 1000310000000011,21,113103 121,000000011534,1
113103 1000310000000011,24,113103 124,000000011535,1
113103 1000310000000011,26,113103 126,000000011536,1
113103 1000310000000011,27,113103 127,000000011537,1
113103 1000310000000011,28,113103 128,000000011538,1
113103 1000310000000011,29,113103 129,000000011539,1
113103 1000310000000011,30,113103 130,000000011540,1
113103 1000310000000011,36,113103 136,000000011541,1
113103 1000310000000011,37,113103 137,000000011542,1
113103 1000310000000011,40,113103 140,000000011543,1
113103 1000310000000011,43,113103 143,000000011544,1
113103 1000310000000011,44,113103 144,000000011545,1
113103 1000310000000011,49,113103 149,000000011546,1
113103 1000310000000011,54,113103 154,000000011547,1
113103 1000310000000011,60,113103 160,000000011548,1
113102 1000310000000014,30,113102 130,000000011565,1
113102 1000310000000014,33,113102 133,000000011566,1
113101 1000310000000007,4,113101 14,000000011572,1
113101 1000310000000007,9,113101 19,000000011573,1
113107 1000340000000022,1,113107 11,000000011620,1
113107 1000340000000022,6,113107 16,000000011621,1
113107 1000340000000022,12,113107 112,000000011622,1
113107 1000340000000022,18,113107 118,000000011623,1
113107 1000340000000022,19,113107 119,000000011624,1
113107 1000340000000022,22,113107 122,000000011625,1
113107 1000340000000022,23,113107 123,000000011626,1
113107 1000340000000022,36,113107 136,000000011627,1
113107 1000340000000022,56,113107 156,000000011628,1
113107 1000340000000022,58,113107 158,000000011629,1
113107 1000340000000022,73,113107 173,000000011630,1
113107 1000340000000022,74,113107 174,000000011631,1
11399A 1000310000000007,3,11399A 13,000000011712,1
11399A 1000310000000007,7,11399A 17,000000011713,1
11399A 1000310000000007,9,11399A 19,000000011714,1
11399A 1000310000000007,12,11399A 112,000000011715,1
11399A 1000310000000007,13,11399A 113,000000011716,1
11399A 1000310000000007,16,11399A 116,000000011717,1
11399A 1000310000000007,20,11399A 120,000000011718,1
11395  1000340000000177,159,11395  1159,000000012254,1
11395  1000340000000177,226,11395  1226,000000012255,1
11395  1000340000000177,252,11395  1252,000000012256,1
11395  1000340000000177,280,11395  1280,000000012257,1
11395  1000340000000177,282,11395  1282,000000012258,1
11395  1000340000000177,454,11395  1454,000000012259,1
11395  1000340000000177,531A,11395  1531A,000000012260,1
11395  1000340000000177,586,11395  1586,000000012261,1
11395  1000340000000177,639A,11395  1639A,000000012262,1
11395  1000340000000177,668,11395  1668,000000012263,1
113100 1000160000000361,8,113100 18,000000012397,1
113100 1000160000000361,24,113100 124,000000012398,1
113100 1000160000000361,109,113100 1109,000000012399,1
113100 1000160000000361,120,113100 1120,000000012400,1
113100 1000160000000361,129,113100 1129,000000012401,1
113100 1000160000000361,140,113100 1140,000000012402,1
113100 1000160000000361,147,113100 1147,000000012403,1
113100 1000160000000361,159,113100 1159,000000012404,1
113100 1000160000000361,160A,113100 1160A,000000012405,1
113100 1000160000000361,170,113100 1170,000000012406,1
113100 1000160000000361,171,113100 1171,000000012407,1
113100 1000160000000361,187,113100 1187,000000012408,1
113100 1000160000000361,251,113100 1251,000000012409,1
113100 1000160000000361,257,113100 1257,000000012410,1
113100 1000160000000361,296,113100 1296,000000012411,1
113100 1000160000000361,372,113100 1372,000000012412,1
113100 1000160000000361,398,113100 1398,000000012413,1
113100 1000160000000361,492,113100 1492,000000012414,1
113100 1000160000000361,494,113100 1494,000000012415,1
113100 1000160000000361,508,113100 1508,000000012416,1
113104 1000200000000195,34,113104 134,000000012530,1
113104 1000200000000195,70,113104 170,000000012531,1
113104 1000200000000195,114,113104 1114,000000012532,1
113104 1000200000000195,132,113104 1132,000000012533,1
113104 1000200000000195,177,113104 1177,000000012534,1
113104 1000200000000195,251,113104 1251,000000012535,1
113104 1000200000000195,296,113104 1296,000000012536,1
113104 1000200000000195,299,113104 1299,000000012537,1
113104 1000200000000195,315,113104 1315,000000012538,1
113104 1000200000000195,316,113104 1316,000000012539,1
113100 1000090000000365,517,113100 1517,000000012709,1
113100 1000090000000365,557,113100 1557,000000012710,1
113100 1000090000000365,573,113100 1573,000000012711,1
113100 1000090000000365,585,113100 1585,000000012712,1
113100 1000090000000365,671,113100 1671,000000012713,1
113100 1000090000000365,758,113100 1758,000000012714,1
113100 1000090000000365,792,113100 1792,000000012715,1
113100 1000090000000365,885,113100 1885,000000012716,1
113100 1000090000000365,902,113100 1902,000000012717,1
113100 1000090000000365,933,113100 1933,000000012718,1
113100 1000090000000365,945,113100 1945,000000012719,1
113106 1000290000000013,3,113106 13,000000012739,1
113106 1000290000000013,11,113106 111,000000012740,1
113106 1000290000000013,19,113106 119,000000012741,1
113105 1000300000000114,12,113105 112,000000012935,1
113105 1000300000000114,91,113105 191,000000012936,1
113105 1000300000000114,98,113105 198,000000012937,1
113105 1000300000000114,148,113105 1148,000000012938,1
113105 1000300000000114,166,113105 1166,000000012939,1
113105 1000300000000114,209,113105 1209,000000012940,1
113105 1000300000000114,210,113105 1210,000000012941,1
113105 1000300000000114,231,113105 1231,000000012942,1
113105 1000300000000114,257,113105 1257,000000012943,1
113105 1000300000000114,380,113105 1380,000000012944,1
113105 1000300000000114,424,113105 1424,000000012945,1
113105 1000300000000114,446,113105 1446,000000012946,1
113105 1000300000000114,450,113105 1450,000000012947,1
113105 1000300000000114,456,113105 1456,000000012948,1
113105 1000300000000114,469,113105 1469,000000012949,1
113105 1000300000000114,522,113105 1522,000000012950,1
113104 1000090000000199,347,113104 1347,000000013814,1
113104 1000090000000199,351,113104 1351,000000013815,1
113104 1000090000000199,401,113104 1401,000000013816,1
113104 1000090000000199,427,113104 1427,000000013817,1
113104 1000090000000199,428,113104 1428,000000013818,1
113104 1000090000000199,430,113104 1430,000000013819,1
113104 1000090000000199,431,113104 1431,000000013820,1
113104 1000090000000199,432,113104 1432,000000013821,1
113104 1000090000000199,435,113104 1435,000000013822,1
113104 1000090000000199,454,113104 1454,000000013823,1
113104 1000090000000199,458,113104 1458,000000013824,1
113104 1000090000000199,466,113104 1466,000000013825,1
113104 1000090000000199,472,113104 1472,000000013826,1
113104 1000090000000199,482,113104 1482,000000013827,1
113104 1000090000000199,483,113104 1483,000000013828,1
113104 1000090000000199,537,113104 1537,000000013829,1
113104 1000090000000199,663,113104 1663,000000013830,1
113104 1000090000000199,669,113104 1669,000000013831,1
113104 1000090000000199,722,113104 1722,000000013832,1
113104 1000090000000199,734,113104 1734,000000013833,1
113104 1000090000000199,735,113104 1735,000000013834,1
113104 1000090000000199,743,113104 1743,000000013835,1
113104 1000090000000199,745,113104 1745,000000013836,1
113104 1000090000000199,751,113104 1751,000000013837,1
113104 1000090000000199,755,113104 1755,000000013838,1
113104 1000090000000199,759,113104 1759,000000013839,1
113104 1000070000000201,765,113104 1765,000000013873,1
113104 1000070000000201,771,113104 1771,000000013874,1
113104 1000070000000201,785,113104 1785,000000013875,1
113104 1000070000000201,788,113104 1788,000000013876,1
113104 1000070000000201,790,113104 1790,000000013877,1
113104 1000070000000201,820,113104 1820,000000013878,1
113104 1000070000000201,848,113104 1848,000000013879,1
113104 1000070000000201,849,113104 1849,000000013880,1
113104 1000070000000201,888,113104 1888,000000013881,1
113104 1000070000000201,906,113104 1906,000000013882,1
113104 1000070000000201,915,113104 1915,000000013883,1
113104 1000070000000201,931,113104 1931,000000013884,1
113104 1000070000000201,933,113104 1933,000000013885,1
113104 1000070000000201,944,113104 1944,000000013886,1
113104 1000070000000201,953,113104 1953,000000013887,1
113104 1000070000000201,965,113104 1965,000000013888,1
113104 1000070000000201,985,113104 1985,000000013889,1
113100 1000140000000369,1089,113100 11089,000000014084,1
113100 1000140000000369,1100,113100 11100,000000014085,1
113100 1000140000000369,1105,113100 11105,000000014086,1
113100 1000140000000369,1151,113100 11151,000000014087,1
113100 1000140000000369,1158,113100 11158,000000014088,1
113100 1000140000000369,1213,113100 11213,000000014089,1
113100 1000140000000369,1300,113100 11300,000000014090,1
113100 1000140000000369,1331,113100 11331,000000014091,1
113100 1000140000000369,1351,113100 11351,000000014092,1
113100 1000140000000369,1358,113100 11358,000000014093,1
113100 1000140000000369,1365,113100 11365,000000014094,1
113100 1000140000000369,1378,113100 11378,000000014095,1
113100 1000140000000369,1413,113100 11413,000000014096,1
113100 1000140000000369,1460,113100 11460,000000014097,1
113100 1000140000000369,1468,113100 11468,000000014098,1
1171   2000070000000026,6,1171   26,000000009129,1
1171   2000070000000026,9,1171   29,000000009130,1
1171   2000070000000026,16,1171   216,000000009115,1
1171   2000070000000026,21,1171   221,000000003725,1
1171   2000070000000026,22,1171   222,000000003888,1
1171   2000070000000026,24,1171   224,000000009131,1
1171   2000070000000026,37,1171   237,000000009132,1
1171   2000070000000026,38,1171   238,000000000786,1
1171   2000070000000026,49,1171   249,000000009116,1
1171   2000070000000026,60,1171   260,000000009133,1
1171   2000070000000026,67,1171   267,000000009117,1
1171   2000070000000026,70,1171   270,000000009134,1
1171   2000070000000026,73,1171   273,000000000742,1
1171   2000070000000026,78,1171   278,000000000736,1
1171   2000070000000026,80,1171   280,000000009135,1
1171   2000070000000026,81,1171   281,000000009136,1
1171   2000070000000026,85,1171   285,000000009119,1
1171   2000070000000026,95,1171   295,000000000758,1
1171   2000070000000026,99,1171   299,000000009137,1
1171   2000070000000026,102,1171   2102,000000009138,1
1171   2000070000000026,103,1171   2103,000000009122,1
1171   2000070000000026,103C,1171   2103C,000000009127,1
1171   2000070000000026,103D,1171   2103D,000000003727,1
1171   2000070000000026,103H,1171   2103H,000000003897,1
1171   2000070000000026,103I,1171   2103I,000000009144,1
1171   2000070000000026,103J,1171   2103J,000000009145,1
1171   2000070000000026,105,1171   2105,000000009123,1
1171   2000070000000026,105C,1171   2105C,000000014202,1
1171   2000070000000026,107,1171   2107,000000009139,1
1171   2000070000000026,111,1171   2111,000000009124,1
1171   2000070000000026,113,1171   2113,000000000721,1
1171   2000070000000026,118,1171   2118,000000003740,1
1171   2000070000000026,123,1171   2123,000000003895,1
1171   2000070000000026,135,1171   2135,000000003731,1
1171   2000070000000026,137,1171   2137,000000009140,1
1171   2000070000000026,138,1171   2138,000000009141,1
1171   2000070000000026,141,1171   2141,000000003892,1
1171   2000070000000026,142,1171   2142,000000009142,1
1171   2000070000000026,144,1171   2144,000000009125,1
1176   2000080000000034,8,1176   28,000000009164,1
1176   2000080000000034,21,1176   221,000000009165,1
1176   2000080000000034,62,1176   262,000000009166,1
1176   2000080000000034,70,1176   270,000000009167,1
1176   2000080000000034,71,1176   271,000000009168,1
1176   2000080000000034,72,1176   272,000000009169,1
1176   2000080000000034,73,1176   273,000000009170,1
1176   2000080000000034,74,1176   274,000000009171,1
1176   2000080000000034,135,1176   2135,000000009172,1
1176   2000080000000034,160,1176   2160,000000009173,1
1176   2000080000000034,169,1176   2169,000000009174,1
1176   2000080000000034,170,1176   2170,000000009175,1
1283   2000120000000024,1,1283   21,000000009262,1
1283   2000120000000024,2,1283   22,000000009263,1
1283   2000120000000024,3,1283   23,000000009264,1
1283   2000120000000024,4,1283   24,000000009265,1
1283   2000120000000024,9,1283   29,000000009266,1
1283   2000120000000024,10,1283   210,000000009267,1
1283   2000120000000024,16,1283   216,000000009261,1
1283   2000120000000024,17,1283   217,000000009270,1
1283   2000120000000024,18,1283   218,000000004401,1
1283   2000120000000024,20,1283   220,000000009271,1
1283   2000120000000024,22,1283   222,000000009272,1
1283   2000120000000024,23,1283   223,000000009273,1
1283   2000120000000024,25,1283   225,000000004433,1
1283   2000120000000024,33,1283   233,000000000044,1
1283   2000120000000024,34,1283   234,000000000046,1
1283   2000120000000024,47,1283   247,000000009351,1
1283   2000120000000024,64,1283   264,000000009284,1
1283   2000120000000024,65,1283   265,000000009285,1
1283   2000120000000024,68,1283   268,000000009286,1
1283   2000120000000024,70,1283   270,000000009287,1
1283   2000120000000024,71,1283   271,000000009288,1
1283   2000120000000024,72,1283   272,000000000223,1
1283   2000120000000024,73,1283   273,000000000224,1
1283   2000120000000024,74,1283   274,000000009289,1
1283   2000120000000024,77,1283   277,000000009252,1
1283   2000120000000024,83,1283   283,000000009290,1
1283   2000120000000024,84,1283   284,000000004382,1
1283   2000120000000024,85,1283   285,000000004368,1
1283   2000120000000024,86,1283   286,000000000225,1
1283   2000120000000024,87,1283   287,000000009291,1
1283   2000120000000024,88,1283   288,000000000227,1
1283   2000120000000024,89,1283   289,000000000228,1
1283   2000120000000024,90,1283   290,000000009292,1
1283   2000120000000024,95,1283   295,000000009293,1
1283   2000120000000024,96,1283   296,000000009294,1
1283   2000120000000024,99,1283   299,000000009296,1
1283   2000120000000024,100,1283   2100,000000009297,1
1283   2000120000000024,101,1283   2101,000000009298,1
1283   2000120000000024,102,1283   2102,000000009299,1
1283   2000120000000024,110,1283   2110,000000009300,1
1283   2000060000000025,112,1283   2112,000000009301,1
1283   2000060000000025,114,1283   2114,000000000074,1
1283   2000060000000025,121,1283   2121,000000009302,1
1283   2000060000000025,122,1283   2122,000000009303,1
1283   2000060000000025,123,1283   2123,000000009255,1
1283   2000060000000025,127,1283   2127,000000009304,1
1283   2000060000000025,128,1283   2128,000000009305,1
1283   2000060000000025,129,1283   2129,000000004383,1
1283   2000060000000025,130,1283   2130,000000004413,1
1283   2000060000000025,131,1283   2131,000000009306,1
1283   2000060000000025,132,1283   2132,000000009307,1
1283   2000060000000025,136,1283   2136,000000009308,1
1283   2000060000000025,138,1283   2138,000000009309,1
1283   2000060000000025,139,1283   2139,000000009310,1
1283   2000060000000025,140,1283   2140,000000009311,1
1283   2000060000000025,148,1283   2148,000000009313,1
1283   2000060000000025,149,1283   2149,000000009314,1
1283   2000060000000025,150,1283   2150,000000009315,1
1283   2000060000000025,152,1283   2152,000000009316,1
1283   2000060000000025,153,1283   2153,000000009317,1
1283   2000060000000025,154,1283   2154,000000009318,1
1283   2000060000000025,155,1283   2155,000000009319,1
1283   2000060000000025,158,1283   2158,000000009320,1
1283   2000060000000025,160,1283   2160,000000009322,1
1283   2000060000000025,161,1283   2161,000000009323,1
1283   2000060000000025,162,1283   2162,000000004373,1
1283   2000060000000025,163,1283   2163,000000009256,1
1283   2000060000000025,169,1283   2169,000000009324,1
1283   2000060000000025,170,1283   2170,000000009325,1
1283   2000060000000025,172,1283   2172,000000009327,1
1283   2000060000000025,173,1283   2173,000000004398,1
1283   2000060000000025,174,1283   2174,000000009328,1
1283   2000060000000025,175,1283   2175,000000009329,1
1283   2000060000000025,182,1283   2182,000000009331,1
1283   2000060000000025,183,1283   2183,000000009332,1
1283   2000060000000025,184,1283   2184,000000009333,1
1283   2000060000000025,185,1283   2185,000000009334,1
1283   2000060000000025,195,1283   2195,000000009336,1
1283   2000060000000025,196,1283   2196,000000009337,1
1283   2000060000000025,197,1283   2197,000000009338,1
1283   2000060000000025,206,1283   2206,000000009342,1
1122   2000180000000007,2,1122   22,000000009084,1
1122   2000180000000007,16,1122   216,000000009087,1
1122   2000180000000007,19,1122   219,000000009088,1
1122   2000180000000007,22,1122   222,000000009090,1
1122   2000180000000007,28,1122   228,000000009093,1
1122   2000180000000007,30,1122   230,000000009082,1
1122   2000180000000007,32,1122   232,000000009095,1
1122   2000180000000007,36,1122   236,000000009096,1
1123   2000070000000020,21,1123   221,000000008729,1
1123   2000070000000020,22,1123   222,000000008730,1
1123   2000070000000020,37,1123   237,000000008733,1
1123   2000070000000020,38,1123   238,000000008734,1
1123   2000070000000020,43,1123   243,000000008735,1
1123   2000070000000020,55,1123   255,000000001254,1
1123   2000070000000020,56,1123   256,000000008715,1
1123   2000070000000020,60,1123   260,000000001256,1
1123   2000070000000020,65,1123   265,000000008738,1
1123   2000070000000020,66,1123   266,000000008717,1
1123   2000070000000020,70,1123   270,000000008718,1
1123   2000070000000020,83,1123   283,000000001259,1
1123   2000070000000020,88,1123   288,000000008727,1
1123   2000070000000020,90,1123   290,000000001117,1
1123   2000070000000020,96,1123   296,000000008739,1
1123   2000070000000020,97,1123   297,000000008721,1
1123   2000070000000020,99,1123   299,000000001584,1
1123   2000070000000020,100,1123   2100,000000008740,1
1123   2000070000000020,106,1123   2106,000000001111,1
1123   2000070000000020,121,1123   2121,000000001086,1
1123   2000070000000020,129,1123   2129,000000008746,1
1124   2000120000000016,8,1124   28,000000008937,1
1124   2000120000000016,17,1124   217,000000000986,1
1124   2000120000000016,18,1124   218,000000000660,1
1124   2000120000000016,20,1124   220,000000008953,1
1124   2000120000000016,21,1124   221,000000000907,1
1124   2000120000000016,24,1124   224,000000008954,1
1124   2000120000000016,25,1124   225,000000000912,1
1124   2000120000000016,37,1124   237,000000008958,1
1124   2000120000000016,38,1124   238,000000008959,1
1124   2000120000000016,39,1124   239,000000008960,1
1124   2000120000000016,47,1124   247,000000008939,1
1124   2000120000000016,48,1124   248,000000008940,1
1124   2000120000000016,54,1124   254,000000008942,1
1124   2000120000000016,55,1124   255,000000008964,1
1124   2000120000000016,56,1124   256,000000001896,1
1124   2000120000000016,57,1124   257,000000000931,1
1124   2000120000000016,59,1124   259,000000000917,1
1124   2000120000000016,61,1124   261,000000007037,1
1124   2000120000000016,63,1124   263,000000008965,1
1124   2000120000000016,66,1124   266,000000008968,1
1124   2000120000000016,67,1124   267,000000008969,1
1124   2000120000000016,68,1124   268,000000008970,1
1124   2000120000000016,70,1124   270,000000008943,1
1124   2000120000000016,72,1124   272,000000008945,1
1124   2000120000000016,73,1124   273,000000008971,1
1124   2000120000000016,80,1124   280,000000008973,1
1124   2000120000000016,83,1124   283,000000008975,1
1124   2000120000000016,84,1124   284,000000008976,1
1124   2000120000000016,94,1124   294,000000008981,1
1124   2000120000000016,95,1124   295,000000008982,1
1124   2000120000000016,96,1124   296,000000008983,1
1124   2000120000000016,97,1124   297,000000008984,1
1124   2000120000000016,103,1124   2103,000000008987,1
1124   2000120000000016,105,1124   2105,000000008988,1
1124   2000120000000016,106,1124   2106,000000008989,1
1124   2000120000000016,107,1124   2107,000000000954,1
1124   2000120000000016,108,1124   2108,000000008990,1
1124   2000120000000016,109,1124   2109,000000008991,1
1124   2000120000000016,110,1124   2110,000000008992,1
1124   2000120000000016,111,1124   2111,000000008993,1
1124   2000120000000016,112,1124   2112,000000008994,1
1124   2000120000000016,113,1124   2113,000000008995,1
1124   2000120000000016,114,1124   2114,000000008996,1
1124   2000120000000016,115,1124   2115,000000008997,1
1124   2000120000000016,117,1124   2117,000000008998,1
1124   2000120000000016,119,1124   2119,000000000919,1
1124   2000120000000016,120,1124   2120,000000000914,1
1124   2000120000000016,121,1124   2121,000000008999,1
1124   2000120000000016,122,1124   2122,000000009000,1
1124   2000120000000016,123,1124   2123,000000009001,1
1124   2000120000000016,124,1124   2124,000000009002,1
1124   2000060000000017,125,1124   2125,000000009003,1
1124   2000060000000017,126,1124   2126,000000000915,1
1124   2000060000000017,127,1124   2127,000000000920,1
1124   2000060000000017,128,1124   2128,000000009004,1
1124   2000060000000017,129,1124   2129,000000009005,1
1124   2000060000000017,130,1124   2130,000000009006,1
1124   2000060000000017,131,1124   2131,000000009007,1
1124   2000060000000017,132,1124   2132,000000009008,1
1124   2000060000000017,133,1124   2133,000000009009,1
1124   2000060000000017,134,1124   2134,000000009010,1
1124   2000060000000017,135,1124   2135,000000001881,1
1124   2000060000000017,136,1124   2136,000000009011,1
1124   2000060000000017,142,1124   2142,000000009016,1
1124   2000060000000017,143,1124   2143,000000007039,1
1124   2000060000000017,144,1124   2144,000000009017,1
1124   2000060000000017,156,1124   2156,000000001883,1
1124   2000060000000017,157,1124   2157,000000001886,1
1124   2000060000000017,159,1124   2159,000000007045,1
1124   2000060000000017,161,1124   2161,000000000982,1
1124   2000060000000017,162,1124   2162,000000000983,1
1124   2000060000000017,163,1124   2163,000000000939,1
1124   2000060000000017,164,1124   2164,000000001037,1
1124   2000060000000017,168,1124   2168,000000000977,1
1124   2000060000000017,169,1124   2169,000000001035,1
1124   2000060000000017,170,1124   2170,000000001036,1
1124   2000060000000017,174,1124   2174,000000009021,1
